"subject","subjectType","predicate","object","objectType","sourceDoc","sourceSection","sourcePage","sourceQuote","qualifiers","confidence"
"Claim:BaseloadGermany2008RunOfRiverShare","Claim","ABOUT","Laufwasser","EnergySource","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Laufwasser","{""normalizedKey"":""EnergySource::Laufwasser""}","high"
"Claim:BaseloadGermany2008RunOfRiverShare","Claim","HAS_VALUE","Quantity:BaseloadGermany2008RunOfRiverShare_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","8%","{""normalizedKey"":""QuantityValue::BaseloadGermany2008RunOfRiverShare_pct"",""value"":8,""unit"":""%"",""type"":""share_of_baseload_electricity_generation"",""asOf"":""2008""}","high"
"Claim:BaseloadPreferredPlantsOperatingHours","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","63","im Grundlastbereich bevorzugt Braunkohlekraftwerke und Kern￾kraftwerke mit jeweils jährlichen Betriebszeiten von 7.200 h und mehr und Laufwas￾serkraftwerke mit Laufzeiten von etwa 5.600 h/a eingesetzt.","{""normalizedKey"":""Claim::BaseloadPreferredPlantsOperatingHours"",""relevance"":""supporting"",""asOf"":""2008""}","high"
"Claim:BaseloadPreferredPlantsOperatingHours","Claim","HAS_VALUE","Quantity:BaseloadOperatingHoursLigniteNuclear_h_per_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","63","Betriebszeiten von 7.200 h und mehr","{""normalizedKey"":""QuantityValue::BaseloadOperatingHoursLigniteNuclear_h_per_a"",""value"":7200,""unit"":""h"",""type"":""annual_operating_hours"",""min"":7200,""context"":""und mehr""}","high"
"Claim:BaseloadPreferredPlantsOperatingHours","Claim","HAS_VALUE","Quantity:BaseloadOperatingHoursRunOfRiver_h_per_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","63","Laufzeiten von etwa 5.600 h/a","{""normalizedKey"":""QuantityValue::BaseloadOperatingHoursRunOfRiver_h_per_a"",""value"":5600,""unit"":""h/a"",""type"":""annual_operating_hours"",""approx"":true}","high"
"Claim:WindAndPVOperatingHours","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","bei Windkraftanlagen sind es \njährlich etwa 1.700 h bis ca. 3.000 h (je nach Standort) und bei Photovoltaik-Anlagen \nrund 900 h","{""normalizedKey"":""Claim::WindAndPVOperatingHours"",""relevance"":""supporting""}","high"
"Claim:WindAndPVOperatingHours","Claim","ABOUT","Windkraftanlagen","EnergySystem","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Windkraftanlagen","{""normalizedKey"":""EnergySystem::Windkraftanlagen""}","high"
"Claim:WindAndPVOperatingHours","Claim","ABOUT","Photovoltaik-Anlagen","EnergySystem","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Photovoltaik-Anlagen","{""normalizedKey"":""EnergySystem::Photovoltaik-Anlagen""}","high"
"Claim:WindAndPVOperatingHours","Claim","HAS_VALUE","Quantity:WindAnnualOperatingHoursRange_h","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","jährlich etwa 1.700 h bis ca. 3.000 h","{""normalizedKey"":""QuantityValue::WindAnnualOperatingHoursRange_h"",""min"":1700,""max"":3000,""unit"":""h"",""type"":""annual_operating_hours"",""approx"":true,""context"":""(je nach Standort)""}","high"
"Claim:WindAndPVOperatingHours","Claim","HAS_VALUE","Quantity:PVAnnualOperatingHours_h","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","rund 900 h","{""normalizedKey"":""QuantityValue::PVAnnualOperatingHours_h"",""value"":900,""unit"":""h"",""type"":""annual_operating_hours"",""approx"":true}","high"
"Claim:GenerationCostsBMWi2008b","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Strom aus \n Braunkohle: 2,40 Cent/kWh, \n Kernenergie: 2,65 Cent/kWh, \n Steinkohle: 3,35 Cent/kWh, \n Erdgas: 4,90 Cent/kWh.","{""normalizedKey"":""Claim::GenerationCostsBMWi2008b"",""relevance"":""core""}","high"
"Claim:GenerationCostsBMWi2008b_Lignite","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Braunkohle: 2,40 Cent/kWh","{""normalizedKey"":""Claim::GenerationCostsBMWi2008b_Lignite"",""relevance"":""core""}","high"
"Claim:GenerationCostsBMWi2008b_Lignite","Claim","ABOUT","Braunkohle","EnergySource","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Braunkohle","{""normalizedKey"":""EnergySource::Braunkohle""}","high"
"Claim:GenerationCostsBMWi2008b_Lignite","Claim","HAS_VALUE","Quantity:LigniteCost_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","2,40 Cent/kWh","{""normalizedKey"":""QuantityValue::LigniteCost_cent_per_kWh"",""value"":2.40,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:GenerationCostsBMWi2008b_Nuclear","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Kernenergie: 2,65 Cent/kWh","{""normalizedKey"":""Claim::GenerationCostsBMWi2008b_Nuclear"",""relevance"":""core""}","high"
"Claim:GenerationCostsBMWi2008b_Nuclear","Claim","ABOUT","Kernenergie","EnergySource","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Kernenergie","{""normalizedKey"":""EnergySource::Kernenergie""}","high"
"Claim:GenerationCostsBMWi2008b_Nuclear","Claim","HAS_VALUE","Quantity:NuclearCost_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","2,65 Cent/kWh","{""normalizedKey"":""QuantityValue::NuclearCost_cent_per_kWh"",""value"":2.65,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:GenerationCostsBMWi2008b_HardCoal","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Steinkohle: 3,35 Cent/kWh","{""normalizedKey"":""Claim::GenerationCostsBMWi2008b_HardCoal"",""relevance"":""core""}","high"
"Claim:GenerationCostsBMWi2008b_HardCoal","Claim","ABOUT","Steinkohle","EnergySource","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Steinkohle","{""normalizedKey"":""EnergySource::Steinkohle""}","high"
"Claim:GenerationCostsBMWi2008b_HardCoal","Claim","HAS_VALUE","Quantity:HardCoalCost_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","3,35 Cent/kWh","{""normalizedKey"":""QuantityValue::HardCoalCost_cent_per_kWh"",""value"":3.35,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:GenerationCostsBMWi2008b_Gas","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Erdgas: 4,90 Cent/kWh","{""normalizedKey"":""Claim::GenerationCostsBMWi2008b_Gas"",""relevance"":""core""}","high"
"Claim:GenerationCostsBMWi2008b_Gas","Claim","ABOUT","Erdgas","EnergySource","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Erdgas","{""normalizedKey"":""EnergySource::Erdgas""}","high"
"Claim:GenerationCostsBMWi2008b_Gas","Claim","HAS_VALUE","Quantity:GasCost_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","4,90 Cent/kWh","{""normalizedKey"":""QuantityValue::GasCost_cent_per_kWh"",""value"":4.90,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:WhyBaseloadDominated","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Diese Zahlen verdeutlichen, warum Braunkohlekraftwerke und Kernkraftwerke der￾zeit über 90% des Strombedarfs im Grundlastbereich bereitstellen.","{""normalizedKey"":""Claim::WhyBaseloadDominated"",""relevance"":""supporting""}","high"
"Claim:WhyBaseloadDominated","Claim","ABOUT","Braunkohlekraftwerke","EnergySystem","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Braunkohlekraftwerke","{""normalizedKey"":""EnergySystem::Braunkohlekraftwerke""}","high"
"Claim:WhyBaseloadDominated","Claim","ABOUT","Kernkraftwerke","EnergySystem","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Kernkraftwerke","{""normalizedKey"":""EnergySystem::Kernkraftwerke""}","high"
"Claim:WhyBaseloadDominated","Claim","HAS_VALUE","Quantity:BaseloadSupplyShareOver90_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","über 90%","{""normalizedKey"":""QuantityValue::BaseloadSupplyShareOver90_pct"",""textValue"":""über 90"",""unit"":""%"",""type"":""share_of_baseload_demand""}","high"
"Policy:Vereinbarung14Juni2000","Policy","DEFINED_IN","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Vereinbarung der rot-grünen Bundesregierung mit den Energie￾versorgungsunternehmen (EVU) vom 14. Juni 2000","{""normalizedKey"":""Policy::Vereinbarung 14. Juni 2000""}","high"
"Claim:PhaseoutAgreementRestElectricity19Plants","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","für die damals laufenden \n19 Kernkraftwerke individuelle Reststrommengen auf der Basis einer verkürzten Re￾gellaufzeit von 32 Jahren festgelegt worden sind","{""normalizedKey"":""Claim::PhaseoutAgreementRestElectricity19Plants"",""relevance"":""core""}","high"
"Claim:PhaseoutAgreementRestElectricity19Plants","Claim","ABOUT","Policy:Vereinbarung14Juni2000","Policy","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","64","Vereinbarung der rot-grünen Bundesregierung mit den Energie￾versorgungsunternehmen (EVU) vom 14. Juni 2000","{""normalizedKey"":""Policy::Vereinbarung 14. Juni 2000""}","high"
"Claim:PhaseoutAgreementRestElectricity19Plants","Claim","HAS_VALUE","Quantity:KKWCount_19","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","19 Kernkraftwerke","{""normalizedKey"":""QuantityValue::KKWCount_19"",""value"":19,""unit"":""count"",""type"":""number_of_nuclear_power_plants""}","high"
"Claim:PhaseoutAgreementRestElectricity19Plants","Claim","HAS_VALUE","Quantity:Regellaufzeit_32a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","Regellaufzeit von 32 Jahren","{""normalizedKey"":""QuantityValue::Regellaufzeit_32a"",""value"":32,""unit"":""a"",""type"":""assumed_operating_lifetime""}","high"
"Claim:AfterRestElectricityShutdown","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","Nach der Produktion dieser indi￾viduellen Strommenge soll die betreffende Anlage abgeschaltet und stillgelegt wer￾den.","{""normalizedKey"":""Claim::AfterRestElectricityShutdown"",""relevance"":""core""}","high"
"Claim:AfterRestElectricityShutdown","Claim","ABOUT","Kernkraftwerke","EnergySystem","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","die betreffende Anlage","{""normalizedKey"":""EnergySystem::Kernkraftwerke""}","high"
"Claim:KKWDesignedFor40Years","Claim","SUPPORTED_BY","IX.1 Der Energiemix bei der Stromerzeugung","Section","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","die ökonomisch und sicher￾heitstechnisch für eine Betriebsdauer von 40 Jahren ausgelegt und genehmigt wor￾den sind","{""normalizedKey"":""Claim::KKWDesignedFor40Years"",""relevance"":""supporting""}","high"
"Claim:KKWDesignedFor40Years","Claim","HAS_VALUE","Quantity:KKWDesignLifetime_40a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.1 Der Energiemix bei der Stromerzeugung","65","Betriebsdauer von 40 Jahren","{""normalizedKey"":""QuantityValue::KKWDesignLifetime_40a"",""value"":40,""unit"":""a"",""type"":""design_operating_lifetime""}","high"
"Claim:NuclearPlantsCountAndCapacityGermany","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","die derzeit noch betriebenen 17 Kern￾kraftwerke mit einer Gesamtkapazität von 21.450 MWel","{""normalizedKey"":""Claim::NuclearPlantsCountAndCapacityGermany"",""relevance"":""core""}","high"
"Claim:NuclearPlantsCountAndCapacityGermany","Claim","ABOUT","Deutschland","Place","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","in Deutschland","{""normalizedKey"":""Place::Deutschland""}","high"
"Claim:NuclearPlantsCountAndCapacityGermany","Claim","HAS_VALUE","Quantity:NuclearPlantsCount_17","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","17 Kern￾kraftwerke","{""normalizedKey"":""QuantityValue::NuclearPlantsCount_17"",""value"":17,""unit"":""count"",""type"":""number_of_nuclear_power_plants""}","high"
"Claim:NuclearPlantsCountAndCapacityGermany","Claim","HAS_VALUE","Quantity:NuclearTotalCapacity_21450_MWel","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","Gesamtkapazität von 21.450 MWel","{""normalizedKey"":""QuantityValue::NuclearTotalCapacity_21450_MWel"",""value"":21450,""unit"":""MWel"",""type"":""installed_electrical_capacity_total""}","high"
"Claim:FinalPhaseoutYear2021","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","bis zum finalen Ausstiegsjahr \n2021","{""normalizedKey"":""Claim::FinalPhaseoutYear2021"",""relevance"":""core""}","high"
"Claim:FinalPhaseoutYear2021","Claim","ABOUT","Kernkraftwerke","EnergySystem","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","17 Kern￾kraftwerke","{""normalizedKey"":""EnergySystem::Kernkraftwerke""}","high"
"Claim:FinalPhaseoutYear2021","Claim","HAS_VALUE","Quantity:FinalPhaseoutYear_2021","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","Ausstiegsjahr \n2021","{""normalizedKey"":""QuantityValue::FinalPhaseoutYear_2021"",""value"":2021,""unit"":""year"",""type"":""phaseout_year""}","high"
"Assessment:IER_Wissel2008","Assessment","DEFINED_IN","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","65","Institut für Energiewirt￾schaft und Rationelle Energieanwendung (IER) der Universität Stuttgart","{""normalizedKey"":""Assessment::IER Universität Stuttgart (Wissel, 2008)""}","high"
"Claim:Table12_EPR_Power","Claim","SUPPORTED_BY","Tab. 12: Parameter der zwölf Referenzanlagen zur Stromerzeugung","Table","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR 1.600 36 85 3,5","{""normalizedKey"":""Claim::Table12_EPR_Power"",""relevance"":""core""}","high"
"Claim:Table12_EPR_Power","Claim","ABOUT","EPR","Reactor","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR","{""normalizedKey"":""Reactor::EPR""}","high"
"Claim:Table12_EPR_Power","Claim","HAS_VALUE","Quantity:EPR_Power_1600_MWel","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","EPR 1.600","{""normalizedKey"":""QuantityValue::EPR_Power_1600_MWel"",""value"":1600,""unit"":""MWel"",""type"":""electrical_power_nominal""}","high"
"Claim:Table12_EPR_Efficiency","Claim","SUPPORTED_BY","Tab. 12: Parameter der zwölf Referenzanlagen zur Stromerzeugung","Table","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR 1.600 36 85 3,5","{""normalizedKey"":""Claim::Table12_EPR_Efficiency"",""relevance"":""core""}","high"
"Claim:Table12_EPR_Efficiency","Claim","ABOUT","EPR","Reactor","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR","{""normalizedKey"":""Reactor::EPR""}","high"
"Claim:Table12_EPR_Efficiency","Claim","HAS_VALUE","Quantity:EPR_Efficiency_36_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","EPR 1.600 36","{""normalizedKey"":""QuantityValue::EPR_Efficiency_36_pct"",""value"":36,""unit"":""%"",""type"":""efficiency""}","high"
"Claim:Table12_EPR_Utilization","Claim","SUPPORTED_BY","Tab. 12: Parameter der zwölf Referenzanlagen zur Stromerzeugung","Table","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR 1.600 36 85 3,5","{""normalizedKey"":""Claim::Table12_EPR_Utilization"",""relevance"":""core""}","high"
"Claim:Table12_EPR_Utilization","Claim","ABOUT","EPR","Reactor","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR","{""normalizedKey"":""Reactor::EPR""}","high"
"Claim:Table12_EPR_Utilization","Claim","HAS_VALUE","Quantity:EPR_AnnualUtilization_85_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","EPR 1.600 36 85","{""normalizedKey"":""QuantityValue::EPR_AnnualUtilization_85_pct"",""value"":85,""unit"":""%"",""type"":""annual_utilization""}","high"
"Claim:Table12_EPR_Cost","Claim","SUPPORTED_BY","Tab. 12: Parameter der zwölf Referenzanlagen zur Stromerzeugung","Table","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR 1.600 36 85 3,5","{""normalizedKey"":""Claim::Table12_EPR_Cost"",""relevance"":""core""}","high"
"Claim:Table12_EPR_Cost","Claim","ABOUT","EPR","Reactor","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Kernkraftwerk EPR","{""normalizedKey"":""Reactor::EPR""}","high"
"Claim:Table12_EPR_Cost","Claim","HAS_VALUE","Quantity:EPR_Cost_3_5_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","EPR 1.600 36 85 3,5","{""normalizedKey"":""QuantityValue::EPR_Cost_3_5_cent_per_kWh"",""value"":3.5,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:AssumptionsDiscountRateAndHours","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Bei einer angenomme￾nen Diskontrate von 7,5% und einer Jahresauslastung von 7.500 h/a","{""normalizedKey"":""Claim::AssumptionsDiscountRateAndHours"",""relevance"":""supporting""}","high"
"Claim:AssumptionsDiscountRateAndHours","Claim","HAS_VALUE","Quantity:DiscountRate_7_5_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Diskontrate von 7,5%","{""normalizedKey"":""QuantityValue::DiscountRate_7_5_pct"",""value"":7.5,""unit"":""%"",""type"":""discount_rate"",""approx"":true}","high"
"Claim:AssumptionsDiscountRateAndHours","Claim","HAS_VALUE","Quantity:AnnualUtilizationHours_7500_h_per_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Jahresauslastung von 7.500 h/a","{""normalizedKey"":""QuantityValue::AnnualUtilizationHours_7500_h_per_a"",""value"":7500,""unit"":""h/a"",""type"":""annual_utilization_hours""}","high"
"Claim:PVHighestCosts","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Gut eine Größenord￾nung darüber liegen die Erzeugungskosten der PV-Anlagen, die bei Freilandanlagen \nmit 52 Cent/kWh und bei Dachanlagen mit 62 Cent/kWh quantifiziert werden.","{""normalizedKey"":""Claim::PVHighestCosts"",""relevance"":""core""}","high"
"Claim:PVHighestCosts","Claim","ABOUT","PV-Anlagen","EnergySystem","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","PV-Anlagen","{""normalizedKey"":""EnergySystem::PV-Anlagen""}","high"
"Claim:PVFreilandCost","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Freilandanlagen \nmit 52 Cent/kWh","{""normalizedKey"":""Claim::PVFreilandCost"",""relevance"":""core""}","high"
"Claim:PVFreilandCost","Claim","HAS_VALUE","Quantity:PVFreiland_Cost_52_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","52 Cent/kWh","{""normalizedKey"":""QuantityValue::PVFreiland_Cost_52_cent_per_kWh"",""value"":52,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:PVDachCost","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Dachanlagen mit 62 Cent/kWh","{""normalizedKey"":""Claim::PVDachCost"",""relevance"":""core""}","high"
"Claim:PVDachCost","Claim","HAS_VALUE","Quantity:PVDach_Cost_62_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","62 Cent/kWh","{""normalizedKey"":""QuantityValue::PVDach_Cost_62_cent_per_kWh"",""value"":62,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost""}","high"
"Claim:RenewablesMidRangeCosts","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Die \nanderen Kraftwerke mit erneuerbarer Energiequelle liegen im mittleren Bereich von \n9,6 - 18 Cent/kWh.","{""normalizedKey"":""Claim::RenewablesMidRangeCosts"",""relevance"":""supporting""}","high"
"Claim:RenewablesMidRangeCosts","Claim","HAS_VALUE","Quantity:RenewablesCostRange_9_6_to_18_cent_per_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","9,6 - 18 Cent/kWh","{""normalizedKey"":""QuantityValue::RenewablesCostRange_9_6_to_18_cent_per_kWh"",""min"":9.6,""max"":18,""unit"":""Cent/kWh"",""type"":""electricity_generation_cost_range""}","high"
"Claim:SolarCostsDueToLowEfficiency","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Dies ist auf die niedrigen Wirkungsgrade bei der \nUmwandlung von solarer in elektrische Energie zurückzuführen.","{""normalizedKey"":""Claim::SolarCostsDueToLowEfficiency"",""relevance"":""core""}","high"
"Claim:SolarCostsDueToLowEfficiency","Claim","ABOUT","Solaranlagen","EnergySystem","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Solaranlagen","{""normalizedKey"":""EnergySystem::Solaranlagen""}","high"
"Claim:SolarCostsDueToLowEfficiency","Claim","CAUSES","niedrige Wirkungsgrade bei der Umwandlung von solarer in elektrische Energie","Process","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Dies ist auf die niedrigen Wirkungsgrade bei der \nUmwandlung von solarer in elektrische Energie zurückzuführen.","{""normalizedKey"":""Process::Umwandlung von solarer in elektrische Energie"",""assertedPredicate"":""CAUSES""}","high"
"Claim:NewSolarModulesEfficiencyAndPowerDensity","Claim","SUPPORTED_BY","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","Section","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Neuere Solarmodule \nerreichen Werte um 15% und erzeugen eine Nennleistung von rund 0,13 kW/m2","{""normalizedKey"":""Claim::NewSolarModulesEfficiencyAndPowerDensity"",""relevance"":""supporting""}","high"
"Claim:NewSolarModulesEfficiencyAndPowerDensity","Claim","HAS_VALUE","Quantity:SolarModuleEfficiency_15_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Werte um 15%","{""normalizedKey"":""QuantityValue::SolarModuleEfficiency_15_pct"",""value"":15,""unit"":""%"",""type"":""efficiency"",""approx"":true}","high"
"Claim:NewSolarModulesEfficiencyAndPowerDensity","Claim","HAS_VALUE","Quantity:SolarModulePowerDensity_0_13_kW_per_m2","QuantityValue","STE-Research-Report_Ch9.pdf","IX.2 Stromerzeugungskosten verschiedener Kraftwerkstypen","66","Nennleistung von rund 0,13 kW/m2","{""normalizedKey"":""QuantityValue::SolarModulePowerDensity_0_13_kW_per_m2"",""value"":0.13,""unit"":""kW/m2"",""type"":""power_density"",""approx"":true}","high"
