"subject","subjectType","predicate","object","objectType","sourceDoc","sourceSection","sourcePage","sourceQuote","qualifiers","confidence"
"Claim:CASTOR_Gewicht_über_100_t","Claim","HAS_VALUE","QV:über_100_t","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","über 100 t schweren Behälter","{""normalizedKey"":""Claim::CASTOR_Gewicht_über_100_t"",""textValue"":""über 100"",""unit"":""t"",""type"":""mass""}","high"
"QV:über_100_t","QuantityValue","HAS_UNIT","t","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","über 100 t","{""normalizedKey"":""QuantityValue::über_100_t""}","high"
"DWR Brennelemente","Material","IS_A","Brennelemente","Component","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","der (hier) 19 bestrahlte DWR Brennelemente aufnehmen kann.","{""normalizedKey"":""Material::DWR Brennelemente""}","high"
"Claim:Tragkorb_Aufnahme_19_DWR_Brennelemente","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","der (hier) 19 bestrahlte DWR Brennelemente aufnehmen kann.","{""normalizedKey"":""Claim::Tragkorb_Aufnahme_19_DWR_Brennelemente"",""relevance"":""core""}","high"
"Claim:Tragkorb_Aufnahme_19_DWR_Brennelemente","Claim","HAS_VALUE","QV:19_DWR_Brennelemente","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","19 bestrahlte DWR Brennelemente","{""normalizedKey"":""Claim::Tragkorb_Aufnahme_19_DWR_Brennelemente"",""value"":19,""unit"":""Stück"",""type"":""capacity""}","high"
"Stück","Unit","IS_A","Einheit","Concept","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","19 bestrahlte DWR Brennelemente","{""normalizedKey"":""Unit::Stück""}","high"
"QV:19_DWR_Brennelemente","QuantityValue","HAS_UNIT","Stück","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","47","19 bestrahlte DWR Brennelemente","{""normalizedKey"":""QuantityValue::19_DWR_Brennelemente""}","high"
"m","Unit","IS_A","Einheit","Concept","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","2,5m und einer Höhe von 5,9m","{""normalizedKey"":""Unit::m""}","high"
"Claim:CASTOR_V719_Durchmesser_2_5m","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","Abb. 25: CASTOR-Behälter vom Typ V719 mit einem Außendurchmesser von 2,5m","{""normalizedKey"":""Claim::CASTOR_V719_Durchmesser_2_5m"",""relevance"":""core""}","high"
"Claim:CASTOR_V719_Durchmesser_2_5m","Claim","ABOUT","CASTOR-Behälter vom Typ V719","Component","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","CASTOR-Behälter vom Typ V719","{""normalizedKey"":""Claim::CASTOR_V719_Durchmesser_2_5m"",""relevance"":""core""}","high"
"CASTOR-Behälter vom Typ V719","Component","IS_A","CASTOR Behälter","Component","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","Abb. 25: CASTOR-Behälter vom Typ V719","{""normalizedKey"":""Component::CASTOR-Behälter vom Typ V719""}","high"
"Claim:CASTOR_V719_Durchmesser_2_5m","Claim","HAS_VALUE","QV:2_5_m","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","Außendurchmesser von 2,5m","{""normalizedKey"":""Claim::CASTOR_V719_Durchmesser_2_5m"",""value"":2.5,""unit"":""m"",""type"":""outer_diameter""}","high"
"QV:2_5_m","QuantityValue","HAS_UNIT","m","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","2,5m","{""normalizedKey"":""QuantityValue::2_5_m""}","high"
"Claim:CASTOR_V719_Höhe_5_9m","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","Abb. 25: CASTOR-Behälter vom Typ V719 mit einem Außendurchmesser von 2,5m und einer Höhe von 5,9m","{""normalizedKey"":""Claim::CASTOR_V719_Höhe_5_9m"",""relevance"":""core""}","high"
"Claim:CASTOR_V719_Höhe_5_9m","Claim","HAS_VALUE","QV:5_9_m","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","einer Höhe von 5,9m","{""normalizedKey"":""Claim::CASTOR_V719_Höhe_5_9m"",""value"":5.9,""unit"":""m"",""type"":""height""}","high"
"QV:5_9_m","QuantityValue","HAS_UNIT","m","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","5,9m","{""normalizedKey"":""QuantityValue::5_9_m""}","high"
"m3","Unit","IS_A","Einheit","Concept","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","rund 170.000 m3","{""normalizedKey"":""Unit::m3""}","high"
"tSM","Unit","DEFINED_IN","Footnote 15","Footnote","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","15 1 tSM = 1Tonne Schwermetall (Uran + Plutonium)","{""normalizedKey"":""Unit::tSM""}","high"
"Claim:Schätzung_Abfallaufkommen_DE_vernachlässigbare_Wärmeerzeugung_170000_m3","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","Derzeitige Schätzungen für das Abfallaufkommen aus dem Betrieb und der Stillle￾gung der in Deutschland betriebenen Kernkraftwerke ergeben für Abfälle mit ver￾nachlässigbarer Wärmeerzeugung rund 170.000 m3","{""normalizedKey"":""Claim::Schätzung_Abfallaufkommen_DE_vernachlässigbare_Wärmeerzeugung_170000_m3"",""claimType"":""estimate"",""relevance"":""core""}","high"
"Claim:Schätzung_Abfallaufkommen_DE_vernachlässigbare_Wärmeerzeugung_170000_m3","Claim","HAS_VALUE","QV:170000_m3","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","rund 170.000 m3","{""normalizedKey"":""Claim::Schätzung_Abfallaufkommen_DE_vernachlässigbare_Wärmeerzeugung_170000_m3"",""value"":170000,""unit"":""m3"",""type"":""waste_volume""}","high"
"QV:170000_m3","QuantityValue","HAS_UNIT","m3","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","170.000 m3","{""normalizedKey"":""QuantityValue::170000_m3""}","high"
"Claim:Schätzung_Abfallaufkommen_DE_abgebrannte_Brennelemente_9000_10000_tSM","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","und für die hochaktiven abge￾brannten Brennelemente ca. 9.000 – 10.000 tSM15","{""normalizedKey"":""Claim::Schätzung_Abfallaufkommen_DE_abgebrannte_Brennelemente_9000_10000_tSM"",""claimType"":""estimate"",""relevance"":""core""}","high"
"Claim:Schätzung_Abfallaufkommen_DE_abgebrannte_Brennelemente_9000_10000_tSM","Claim","HAS_RANGE","QV:9000_10000_tSM","QuantityValue","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","ca. 9.000 – 10.000 tSM15","{""normalizedKey"":""Claim::Schätzung_Abfallaufkommen_DE_abgebrannte_Brennelemente_9000_10000_tSM"",""min"":9000,""max"":10000,""unit"":""tSM"",""type"":""waste_mass""}","high"
"QV:9000_10000_tSM","QuantityValue","HAS_UNIT","tSM","Unit","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","48","9.000 – 10.000 tSM15","{""normalizedKey"":""QuantityValue::9000_10000_tSM""}","high"
"Transportbehälterlager Ahaus (TBL)","Facility","LOCATED_IN","Ahaus im Münsterland","Place","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","Ein zentrales Transportbehälterlager (TBL) zur Zwischenlagerung abgebrannter Brennelemente ist zum Beispiel in Ahaus im Münsterland eingerichtet worden.","{""normalizedKey"":""Facility::Transportbehälterlager Ahaus (TBL)""}","high"
"Ahaus im Münsterland","Place","IS_A","Ort","Place","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","in Ahaus im Münsterland","{""normalizedKey"":""Place::Ahaus im Münsterland""}","high"
"Claim:TBL_Ahaus_eingerichtet","Claim","SUPPORTED_BY","VII Entsorgung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","Ein zentrales Transportbehälterlager (TBL) zur Zwischenlagerung abgebrannter Brennelemente ist zum Beispiel in Ahaus im Münsterland eingerichtet worden.","{""normalizedKey"":""Claim::TBL_Ahaus_eingerichtet"",""relevance"":""core""}","high"
"Claim:TBL_Ahaus_eingerichtet","Claim","ABOUT","Transportbehälterlager Ahaus (TBL)","Facility","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","Transportbehälterlager (TBL)","{""normalizedKey"":""Claim::TBL_Ahaus_eingerichtet"",""relevance"":""core""}","high"
"Bund","Organization","RESPONSIBLE_FOR","Endlagerung radioaktiver Abfälle","Process","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","Die Endlagerung radioaktiver Abfälle gehört zum Zuständigkeitsbereich des Bundes.","{""normalizedKey"":""Organization::Bund""}","high"
"Endlagerung radioaktiver Abfälle","Process","IS_A","Endlagerung","Process","STE-Research-Report_Ch7.pdf","VII Entsorgung radioaktiver Abfälle","49","Die Endlagerung radioaktiver Abfälle gehört zum Zuständigkeitsbereich des Bundes.","{""normalizedKey"":""Process::Endlagerung radioaktiver Abfälle""}","high"
"Endlager für radioaktive Abfälle Morsleben (ERAM)","Facility","OPENED","1970","Date","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","In der ehemaligen DDR wurde 1970 mit der Einrichtung des Endlagers für radioakti￾ve Abfälle Morsleben (ERAM) begonnen.","{""normalizedKey"":""Facility::Endlager für radioaktive Abfälle Morsleben (ERAM)""}","high"
"1970","Date","IS_A","Jahr","Date","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","wurde 1970","{""normalizedKey"":""Date::1970""}","high"
"Claim:ERAM_Beginn_1970","Claim","SUPPORTED_BY","VII.1 Endlager Morsleben","Section","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","In der ehemaligen DDR wurde 1970 mit der Einrichtung des Endlagers für radioakti￾ve Abfälle Morsleben (ERAM) begonnen.","{""normalizedKey"":""Claim::ERAM_Beginn_1970"",""relevance"":""core""}","high"
"Claim:ERAM_Beginn_1970","Claim","ABOUT","Endlager für radioaktive Abfälle Morsleben (ERAM)","Facility","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","Endlagers für radioakti￾ve Abfälle Morsleben (ERAM)","{""normalizedKey"":""Claim::ERAM_Beginn_1970"",""relevance"":""core""}","high"
"Claim:ERAM_Endlagerung_37000_m3_und_2e14_Bq","Claim","SUPPORTED_BY","VII.1 Endlager Morsleben","Section","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","Bis dahin sind in ERAM ca. 37.000 m3 Abfälle mit einer Aktivität von etwa 2·1014 Bq (Anfang 2005) endgelagert worden","{""normalizedKey"":""Claim::ERAM_Endlagerung_37000_m3_und_2e14_Bq"",""relevance"":""core""}","high"
"Claim:ERAM_Endlagerung_37000_m3_und_2e14_Bq","Claim","HAS_VALUE","QV:37000_m3","QuantityValue","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","ca. 37.000 m3","{""normalizedKey"":""Claim::ERAM_Endlagerung_37000_m3_und_2e14_Bq"",""value"":37000,""unit"":""m3"",""type"":""disposed_waste_volume""}","high"
"QV:37000_m3","QuantityValue","HAS_UNIT","m3","Unit","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","37.000 m3","{""normalizedKey"":""QuantityValue::37000_m3""}","high"
"Claim:ERAM_Endlagerung_37000_m3_und_2e14_Bq","Claim","HAS_VALUE","QV:2e14_Bq","QuantityValue","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","etwa 2·1014 Bq (Anfang 2005)","{""normalizedKey"":""Claim::ERAM_Endlagerung_37000_m3_und_2e14_Bq"",""textValue"":""2·10^14"",""unit"":""Bq"",""type"":""activity_inventory""}","high"
"QV:2e14_Bq","QuantityValue","HAS_UNIT","Becquerel (Bq)","Unit","STE-Research-Report_Ch7.pdf","VII.1 Endlager Morsleben","50","2·1014 Bq","{""normalizedKey"":""QuantityValue::2e14_Bq""}","high"
"Schachtanlage Konrad","Facility","LOCATED_IN","Salzgitter","Place","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Das Endlager Konrad (nahe Salzgitter)","{""normalizedKey"":""Facility::Schachtanlage Konrad""}","high"
"Salzgitter","Place","IS_A","Ort","Place","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","(nahe Salzgitter)","{""normalizedKey"":""Place::Salzgitter""}","high"
"Claim:Einlagerungsstätte_Tiefe_800_1200_m","Claim","SUPPORTED_BY","VII.2 Schachtanlage Konrad","Section","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Diese konzentrierten sich auf eine Einlagerungsstätte in der Tiefe zwischen 800 - 1.200 m.","{""normalizedKey"":""Claim::Einlagerungsstätte_Tiefe_800_1200_m"",""relevance"":""core""}","high"
"Claim:Einlagerungsstätte_Tiefe_800_1200_m","Claim","HAS_RANGE","QV:800_1200_m","QuantityValue","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","zwischen 800 - 1.200 m","{""normalizedKey"":""Claim::Einlagerungsstätte_Tiefe_800_1200_m"",""min"":800,""max"":1200,""unit"":""m"",""type"":""depth""}","high"
"QV:800_1200_m","QuantityValue","HAS_UNIT","m","Unit","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","800 - 1.200 m","{""normalizedKey"":""QuantityValue::800_1200_m""}","high"
"Claim:Einlagerungsfelder_303000_m3","Claim","SUPPORTED_BY","VII.2 Schachtanlage Konrad","Section","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Hier werden nun Einla￾gerungsfelder für insgesamt 303.000 m3 radioaktive Abfallgebinde mit vernachlässig￾barer Wärmeerzeugung eingerichtet.","{""normalizedKey"":""Claim::Einlagerungsfelder_303000_m3"",""relevance"":""core""}","high"
"Claim:Einlagerungsfelder_303000_m3","Claim","HAS_VALUE","QV:303000_m3","QuantityValue","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","insgesamt 303.000 m3","{""normalizedKey"":""Claim::Einlagerungsfelder_303000_m3"",""value"":303000,""unit"":""m3"",""type"":""capacity_volume""}","high"
"QV:303000_m3","QuantityValue","HAS_UNIT","m3","Unit","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","303.000 m3","{""normalizedKey"":""QuantityValue::303000_m3""}","high"
"Tonschichten","GeologicalFormation","IS_A","Tonschicht","GeologicalFormation","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Bis zu 400 m mächtige Tonschichten schirmen den Einlagerungsbereich gegen Grundwas￾ser ab.","{""normalizedKey"":""GeologicalFormation::Tonschichten""}","high"
"Claim:Tonschichten_bis_zu_400_m","Claim","SUPPORTED_BY","VII.2 Schachtanlage Konrad","Section","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Bis zu 400 m mächtige Tonschichten schirmen den Einlagerungsbereich gegen Grundwas￾ser ab.","{""normalizedKey"":""Claim::Tonschichten_bis_zu_400_m"",""relevance"":""core""}","high"
"Claim:Tonschichten_bis_zu_400_m","Claim","HAS_VALUE","QV:bis_zu_400_m","QuantityValue","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Bis zu 400 m mächtige Tonschichten","{""normalizedKey"":""Claim::Tonschichten_bis_zu_400_m"",""textValue"":""bis zu 400"",""unit"":""m"",""type"":""layer_thickness""}","high"
"QV:bis_zu_400_m","QuantityValue","HAS_UNIT","m","Unit","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Bis zu 400 m","{""normalizedKey"":""QuantityValue::bis_zu_400_m""}","high"
"Jahren","Unit","IS_A","Einheit","Concept","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","nach 300.000 Jahren","{""normalizedKey"":""Unit::Jahren""}","high"
"Claim:Radionuklide_frühestens_300000_Jahre_Biosphäre","Claim","SUPPORTED_BY","VII.2 Schachtanlage Konrad","Section","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","Konservative Modellrechnungen haben gezeigt, dass Radionuklide, die aus den Abfällen ins Grundwasser gelangen, frühestens nach 300.000 Jahren in die Bio￾sphäre gelangen können.","{""normalizedKey"":""Claim::Radionuklide_frühestens_300000_Jahre_Biosphäre"",""relevance"":""core""}","high"
"Claim:Radionuklide_frühestens_300000_Jahre_Biosphäre","Claim","HAS_VALUE","QV:300000_Jahre","QuantityValue","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","frühestens nach 300.000 Jahren","{""normalizedKey"":""Claim::Radionuklide_frühestens_300000_Jahre_Biosphäre"",""value"":300000,""unit"":""Jahren"",""type"":""travel_time_to_biosphere_min""}","high"
"QV:300000_Jahre","QuantityValue","HAS_UNIT","Jahren","Unit","STE-Research-Report_Ch7.pdf","VII.2 Schachtanlage Konrad","50","300.000 Jahren","{""normalizedKey"":""QuantityValue::300000_Jahre""}","high"
"Salzstock Gorleben","GeologicalFormation","LOCATED_IN","Landkreis Lüchow-Dannenberg","Place","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","Salzstock Gorleben im Landkreis Lüchow-Dannenberg","{""normalizedKey"":""GeologicalFormation::Salzstock Gorleben""}","high"
"Landkreis Lüchow-Dannenberg","Place","IS_A","Landkreis","Place","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","im Landkreis Lüchow-Dannenberg","{""normalizedKey"":""Place::Landkreis Lüchow-Dannenberg""}","high"
"Claim:Erkundungsarbeiten_Gorleben_Herbst_1979","Claim","SUPPORTED_BY","VII.3 Erkundung des Salzstocks Gorleben","Section","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","begannen im Herbst 1979 die übertägigen Erkundungsarbeiten","{""normalizedKey"":""Claim::Erkundungsarbeiten_Gorleben_Herbst_1979"",""relevance"":""core""}","high"
"Claim:Erkundungsarbeiten_Gorleben_Herbst_1979","Claim","ABOUT","Salzstock Gorleben","GeologicalFormation","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","Salzstock Gorleben","{""normalizedKey"":""Claim::Erkundungsarbeiten_Gorleben_Herbst_1979"",""relevance"":""core""}","high"
"Claim:Untertägige_Erkundung_1986_Tiefe_840_m","Claim","SUPPORTED_BY","VII.3 Erkundung des Salzstocks Gorleben","Section","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","folgte im Oktober 1986 die untertägige Erkundung mit dem Abtäufen von zwei Schächten auf eine Erkundungssohle in 840 m Tiefe","{""normalizedKey"":""Claim::Untertägige_Erkundung_1986_Tiefe_840_m"",""relevance"":""core""}","high"
"Claim:Untertägige_Erkundung_1986_Tiefe_840_m","Claim","HAS_VALUE","QV:840_m","QuantityValue","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","in 840 m Tiefe","{""normalizedKey"":""Claim::Untertägige_Erkundung_1986_Tiefe_840_m"",""value"":840,""unit"":""m"",""type"":""depth""}","high"
"QV:840_m","QuantityValue","HAS_UNIT","m","Unit","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","51","840 m","{""normalizedKey"":""QuantityValue::840_m""}","high"
"Moratorium","Policy","IS_A","Vereinbarung","Policy","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","52","Seit diesem Tag ruhen die Erkundungsarbeiten infolge des Moratoriums","{""normalizedKey"":""Policy::Moratorium""}","high"
"Claim:Unterbrechung_Erkundung_min_3_max_10_Jahre","Claim","SUPPORTED_BY","VII.3 Erkundung des Salzstocks Gorleben","Section","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","52","Demzufolge wird die Erkundung des Salzstocks Gorleben bis zur Klärung konzeptioneller und sicherheitstechnischer Fragen für mindestens 3, längstens jedoch 10 Jahre unterbrochen.","{""normalizedKey"":""Claim::Unterbrechung_Erkundung_min_3_max_10_Jahre"",""relevance"":""core""}","high"
"Claim:Unterbrechung_Erkundung_min_3_max_10_Jahre","Claim","ABOUT","Moratorium","Policy","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","52","infolge des Moratoriums","{""normalizedKey"":""Claim::Unterbrechung_Erkundung_min_3_max_10_Jahre"",""relevance"":""core""}","high"
"Claim:Unterbrechung_Erkundung_min_3_max_10_Jahre","Claim","HAS_RANGE","QV:3_10_Jahre","QuantityValue","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","52","für mindestens 3, längstens jedoch 10 Jahre","{""normalizedKey"":""Claim::Unterbrechung_Erkundung_min_3_max_10_Jahre"",""min"":3,""max"":10,""unit"":""Jahre"",""type"":""interruption_duration""}","high"
"QV:3_10_Jahre","QuantityValue","HAS_UNIT","Jahre","Unit","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","52","3, längstens jedoch 10 Jahre","{""normalizedKey"":""QuantityValue::3_10_Jahre""}","high"
"Claim:Zeitbedarf_Inbetriebnahme_Gorleben_15_Jahre","Claim","SUPPORTED_BY","VII.3 Erkundung des Salzstocks Gorleben","Section","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","53","Der Zeitbedarf bis zu einer Inbetriebnahme des Endlagers Gorleben wird mit 15 Jah￾ren abgeschätzt","{""normalizedKey"":""Claim::Zeitbedarf_Inbetriebnahme_Gorleben_15_Jahre"",""claimType"":""estimate"",""relevance"":""core""}","high"
"Claim:Zeitbedarf_Inbetriebnahme_Gorleben_15_Jahre","Claim","HAS_VALUE","QV:15_Jahre","QuantityValue","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","53","mit 15 Jah￾ren abgeschätzt","{""normalizedKey"":""Claim::Zeitbedarf_Inbetriebnahme_Gorleben_15_Jahre"",""value"":15,""unit"":""Jahre"",""type"":""time_to_commissioning""}","high"
"QV:15_Jahre","QuantityValue","HAS_UNIT","Jahre","Unit","STE-Research-Report_Ch7.pdf","VII.3 Erkundung des Salzstocks Gorleben","53","15 Jah￾ren","{""normalizedKey"":""QuantityValue::15_Jahre""}","high"
"Claim:Weltweit_keines_HAW_Lager_in_Betrieb","Claim","SUPPORTED_BY","VII.4 Internationale Aktivitäten zur Endlagerung radioaktiver Abfälle","Section","STE-Research-Report_Ch7.pdf","VII.4 Internationale Aktivitäten zur Endlagerung radioaktiver Abfälle","54","Kennzeichnend ist hier, dass weltweit bisher noch keines dieser Lager in Betrieb ist.","{""normalizedKey"":""Claim::Weltweit_keines_HAW_Lager_in_Betrieb"",""polarity"":""negative"",""relevance"":""core""}","high"
